[STRING]
String = 12000,建物名
String = 16142,25级【座骑】体力上限+15  速度+7
String = 16143,22级【座骑】体力上限+30  技力上限+20\n速度-1
String = 16144,20级【座骑】体力上限+30\n速度-1
String = 16145,20级【座骑】体力上限+10\n智力+10  速度+5
String = 16146,20级【座骑】体力上限+12\n速度+6
String = 16147,18级【座骑】武力+6  速度+5
String = 16148,15级【座骑】体力上限+8\n速度+5
String = 16149,10级【座骑】体力上限+8\n速度+4
String = 16150,10级【座骑】体力上限+3  技力上限+3\n武力+1  智力+1  速度+4
String = 16151,10级【座骑】体力上限+8\n武力+1  速度+4
String = 16152,8级【座骑】体力上限+5\n武力+3  速度+3
String = 16153,8级【座骑】体力上限+15\n速度-1
String = 16154,5级【座骑】体力上限+5\n速度+3
String = 16155,2级【座骑】体力上限+5\n速度+2
String = 16156,1级【座骑】速度+1
String = 16165,20级【道具】华陀穷毕生之力撰写的医书。体力上限+50
String = 16166,10级【道具】记载西蜀地形的地图全集。体力上限+35
String = 16167,50级【道具】来自两千年后的奇物。智力+30
String = 16168,40级【道具】来自两千年后的奇物。智力+20
String = 16169,20级【道具】古代流传下来的兵法书。智力+10
String = 16170,15级【道具】曹操及门客撰写的兵法书。智力+8
String = 16171,10级【道具】西汉史官司马迁著作的史书。智力+5
String = 16172,5级【道具】春秋战国流传下来的古籍。智力+3
String = 16173,5级【道具】讲解如何以法术使用火计的术法书。
String = 16174,10级【道具】记载赤焰术最高秘法‘赤焰火海’的上级术法书。
String = 16175,5级【道具】讲解如何以弩车进行作战的兵法书。
String = 16176,10级【道具】记载连弩最高秘诀‘连弩狂涛’的上级兵法书。
String = 16177,8级【道具】讲解如何以火箭弓兵进行作战的兵法书。
String = 16178,16级【道具】记载火箭最高秘诀‘火箭天袭’的上级兵法书。
String = 16179,15级【道具】讲解如何以龙炮进行作战的兵法书。
String = 16180,20级【道具】记载龙炮最高秘诀‘冲射龙炮’的上级兵法书。
String = 16181,15级【道具】讲解如何以投石车进行作战的兵法书。
String = 16182,20级【道具】记载炬石最高秘诀‘炬石炼狱’的上级兵法书。
String = 16183,12级【道具】讲解如何以火轮发动奇袭的兵法书。
String = 16184,16级【道具】记载火轮最高秘诀‘火轮涛杀’的上级兵法书。
String = 16185,12级【道具】讲解如何以滚石发动奇袭的兵法书。
String = 16186,16级【道具】记载滚石最高秘诀‘滚石怒冲’的上级兵法书。
String = 16187,8级【道具】讲解如何以法术引发地下喷泉的术法书。
String = 16188,13级【道具】记载地泉术最高秘法‘地泉鲸浪’的上级术法书。
String = 16189,8级【道具】讲解如何设计地茅机关的兵法书。
String = 16190,13级【道具】记载地茅刺最高秘诀‘茅刺遍地’的上级兵法书。
String = 16191,10级【道具】讲解如何以法术制造突石的术法书。
String = 16192,15级【道具】记载突石术最高秘法‘突石四方’的上级术法书。
String = 16193,25级【道具】制造炎墙时不可或缺的火药。
String = 16194,31级【道具】制造大范围炎墙时必备的火药桶。
String = 16195,15级【道具】施展集火柱之术时所用的符咒。
String = 16196,20级【道具】施展强火柱之术时所用的符咒。
String = 16197,10级【道具】施展太极门之术时所用的法印。
String = 16198,15级【道具】施展太极华阵之术时所用的法印。
String = 16199,22级【道具】讲解如何施展八卦之术的术法书。
String = 16200,25级【道具】记载八卦阵最高秘法‘八卦六角阵’的上级术法书。
String = 16201,15级【道具】讲解如何引发雷击的术法书。
String = 16202,25级【道具】记载雷击术最高秘法‘雷击燋狱’的上级术法书。
String = 16203,15级【道具】讲解如何引发五雷轰顶的术法书。
String = 16204,20级【道具】记载五雷术最高秘法‘狂雷天牢’的上级术法书。
String = 16205,12级【道具】讲解如何安排伏兵的兵法书。
String = 16206,18级【道具】记载伏兵连阵最高秘诀‘伏兵排阵’的上级兵法书。
String = 16207,12级【道具】讲解如何安排伏兵于敌后方的兵法书。
String = 16208,18级【道具】记载后伏连阵最高秘诀‘后伏排阵’的上级兵法书。
String = 16209,32级【道具】讲解如何使用轒辒车进行作战的兵法书。
String = 16210,37级【道具】记载伏轒辒车最高秘诀‘驷轒辒车’的上级兵法书。
String = 16211,32级【道具】讲解如何驱使悬浮火灯的术法书。
String = 16212,37级【道具】记载旋灯术最高秘法‘旋灯怒张’的上级术法书。
String = 16213,20级【道具】讲解如何驱使爆裂飞灯的术法书。
String = 16214,30级【道具】记载莲华术最高秘法‘莲华轰天’的上级术法书。
String = 16215,15级【道具】讲解如何引发龙卷风的术法书。
String = 16216,20级【道具】记载旋风术最高秘法‘龙卷旋风’的上级术法书。
String = 16217,10级【道具】进行突击作战时，用来振奋军心的战鼓。
String = 16218,15级【道具】决心背水一战时，用来激化士气的战鼓。
String = 16219,10级【道具】讲解如何利用火牛阵进行作战的兵法书。
String = 16220,15级【道具】记载火牛阵最高秘诀‘火牛烈崩’的上级兵法书。
String = 16221,25级【道具】攻城用的冲车。
String = 16222,30级【道具】冲锋作战时不可或缺的冲车部队。
String = 16223,25级【道具】召唤尸鬼的法器。
String = 16224,30级【道具】召唤大规模尸鬼军队时必备的法器。
String = 16225,30级【道具】会喷火的炎兽像。
String = 16226,35级【道具】能自动进行喷火攻击的机关怪兽。
String = 16227,10级【道具】讲解如何利用野兽进行作战的兵法书。
String = 16228,15级【道具】记载驱豹最高秘诀‘驱豹突击’的上级兵法书。
String = 16229,20级【道具】讲解如何利用神鸢进行作战的兵法书。
String = 16230,30级【道具】记载神鸢最高秘诀‘神鸢空袭’的上级兵法书。
String = 16231,25级【道具】可搭载弓箭兵的塔车。
String = 16232,35级【道具】可搭载大量弓箭兵的井阑部队。
String = 16233,40级【道具】使用时间之术‘八门金锁’所需的法器。
String = 16234,30级【道具】来自黄泉国的宝珠。
String = 16235,35级【道具】可打开冥府之门的宝珠。
String = 16236,20级【道具】用来疗伤的法器。
String = 16237,25级【道具】用来疗伤的高级法器。
String = 16238,15级【道具】可同时治疗数人的法器。
String = 16239,20级【道具】可同时治疗数人的高级法器。
String = 16240,37级【道具】召唤天龙的古铜镜。
String = 16241,37【道具】召唤地脉之气的古铜镜。
String = 16242,37级【道具】呼唤流星的媒介。
String = 16243,20级【道具】讲解如何操作浮游雷弹的术法书。
String = 16244,30级【道具】记载浮雷术最高秘法‘浮雷光阵’的上级术法书。
String = 16245,20级【道具】外观邪恶且嗜人血的大盾。
String = 16246,25级【道具】被恶灵附身的大盾，可防御任何攻击。
String = 16247,20级【道具】召唤神兽‘麒麟’的神器。
String = 16248,20级【道具】召唤神兽‘青龙’的神器。
String = 16249,20级【道具】召唤神兽‘玄武’的神器。
String = 16250,20级【道具】召唤神兽‘白虎’的神器。
String = 16251,20级【道具】召唤神兽‘朱雀’的神器。
String = 16252,20级【道具】人形的纸符。
String = 16253,25级【道具】可变化成敌士兵的人形纸符。
String = 16254,20级【道具】记载土遁之术的忍术卷轴。
String = 16255,25级【道具】记载土遁之秘奥义‘土遁隐杀’的高级卷轴。
String = 16256,15级【道具】记载火雷玉之术的忍术卷轴。
String = 16257,20级【道具】记载火雷玉之秘奥义‘火雷鬼玉破’的高级卷轴。
String = 16258,20级【道具】记载忍镖之术的忍术卷轴。
String = 16259,25级【道具】记载忍镖之秘奥义‘隐忍镖阵’的高级卷轴。
String = 16260,【道具】记载隐分身之术的忍术卷轴。
String = 16261,【道具】记载隐分身之秘奥义‘木忍隐分身’的高级卷轴。
String = 16262,15级【道具】讲解如何召唤魔剑的密笈。
String = 16263,20级【道具】记载召唤至凶魔剑的绝世密笈。
String = 16264,15级【道具】讲解如何召唤圣剑的密笈。
String = 16265,20级【道具】记载召唤至高圣剑的绝世密笈。
String = 16266,20级【道具】可召引地龙的宝珠。
String = 16267,30级【道具】能自由操纵地龙的宝旗。
String = 16268,20级【道具】可召引火龙的宝珠。
String = 16269,30级【道具】能自由操纵地龙的宝旗。
String = 16270,20级【道具】可召引水龙的宝珠。
String = 16271,30级【道具】能自由操纵地龙的宝旗。
String = 16272,20级【道具】可召引风龙的宝珠。
String = 16273,30级【道具】能自由操纵地龙的宝旗。
String = 16274,18级【道具】敏捷的轻型机关车
String = 16275,22级【道具】彻底剖析龙牙车奥妙的图卷。
String = 16277,10级【道具】改变时间为白昼的法器。
String = 16278,10级【道具】改变时间为暗夜的法器。
String = 16279,10级【道具】用来呼风唤雨的法器。
String = 16280,10级【道具】用来召唤风雪的法器。
String = 16281,25级【道具】散发宜人香气，能加速集气的香炉。
String = 16282,25级【道具】散发恶心臭气，能减缓集气的香炉。
String = 16283,25级【道具】讲解如何预先积蓄气力的兵法书。
String = 16284,30级【道具】记载如何预先积蓄大量气力的兵法书。
String = 16285,22级【道具】记载如何善用天象，增加武将技威力的兵法书。
String = 16286,22级【道具】记载如何运用地形，增加士兵防御力的兵法书。
String = 16287,22级【道具】记载如何指挥士兵，增加士兵命中率的兵法书。
String = 16290,20级【道具】皇帝亲赐的战鼓，能提升武将战力。
String = 16291,20级【道具】记载着许多恶言恶语，可重创敌人的自信心。
String = 16292,20级【道具】鼓舞士气用的号角，声音相当宏亮。
String = 16293,20级【道具】记载昔日楚国乡土歌谣的书籍。
String = 16294,25级【道具】讲解如何削减敌士兵防御力的兵法书。
String = 16295,25级【道具】讲解如何提升我士兵防御力的兵法书。
String = 16296,25级【道具】讲解如何拖慢敌士兵速度的兵法书。
String = 16297,25级【道具】讲解如何加快我士兵速度的兵法书。
String = 16298,30级古代暴君的头骨，蕴含极深的怨念。
String = 16299,35级【道具】太古魔王蚩尤的头骨，迄今仍然诅咒着人世间。
String = 16300,30级【道具】西楚霸王项羽的头骨，蕴含霸者之气。
String = 16301,35级【道具】历代君王使用的玉玺，蕴含至高无上的秘力。
String = 16302,15级【道具】讲解如何截断敌军退路的兵法书。
String = 16303,15级【道具】讲解如何预留退路的兵法书。
String = 16304,5级【道具】讲解如何以拒鹿角进行作战的兵法书。
String = 16305,10级【道具】记载拒鹿角秘诀‘鹿角十重’的上级兵法书。
String = 16306,15级【道具】记载如何将拒鹿角运用得出神入化的上级兵法书。
String = 16307,5级【道具】讲解如何以火药桶设计陷阱的兵法书。
String = 16308,10级【道具】记载地雷最高‘地雷星火’的上级兵法书。
String = 16309,15级【道具】记载如何将地雷运用得出神入化的上级兵法书。
String = 16310,5级【道具】记载地钉之术的忍术卷轴。
String = 16311,10级【道具】记载地钉之秘奥义‘钢地钉阵’的高级卷轴。
String = 16312,15级【道具】记载地钉最高奥义的密传卷轴。
String = 16313,15级【道具】记载如何预先埋伏士兵的兵法书。
String = 16314,20级【道具】说明高段埋伏之法的上级兵法书。
String = 16315,15级【道具】记载如何在战前安排援军的兵法书。
String = 16316,20级【道具】说明高段安排援军之法的上级兵法书。
String = 16317,30级【道具】记载如何以术法操控敌军阵亡士兵的法书。
String = 16318,35级【道具】能操控阵亡敌兵为己用的灵符。
String = 16319,20级【道具】能操控大量阵亡敌兵为己用的符令。
String = 16320,25级【道具】说明封锁敌将必杀技，并解除我军封印的高等兵法书。
